Species,0.002,0.004,0.008,0.016,0.03,0.06,0.125,0.25,0.5,1,2,4,8,16,32,64,128,256,512,Distributions ,Observations,(T)ECOFF,CI
Bacteroides fragilis,0,0,0,0,0,0,2,13,57,22,4,1,0,0,0,0,0,0,0,2,99,-,
Enterococcus faecalis,0,0,0,7,51,281,208,14,7,13,22,67,146,0,0,0,0,0,0,3,816,-0.25,
Haemophilus influenzae,39,65,14,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,138,-,
Moraxella catarrhalis,0,1,8,34,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,-,
Neisseria gonorrhoeae,35,2,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,44,-,
Neisseria meningitidis,4,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,-,
Proteus mirabilis,0,0,0,0,41,286,438,83,25,10,7,17,31,0,0,0,0,0,0,4,938,-,
Proteus vulgaris,0,0,0,0,40,79,78,11,10,5,1,0,3,0,0,0,0,0,0,2,227,-,
Pseudomonas aeruginosa,0,0,0,0,44,54,405,678,279,179,86,58,95,14,8,10,0,0,0,5,1910,-,
Serratia marcescens,0,0,0,0,4,14,31,8,1,6,2,1,3,0,0,0,0,0,0,1,70,-,
Staphylococcus aureus,0,0,1,50,71,16,2,2,0,1,4,20,18,2,0,0,0,0,0,2,187,-,
Staphylococcus coagulase negative,0,0,3,22,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,-,
Staphylococcus saprophyticus,0,0,0,20,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,-,
Stenotrophomonas maltophilia,0,0,0,0,0,2,5,21,19,23,17,3,11,0,1,0,0,0,0,2,102,-,
Streptococcus agalactiae,0,0,0,2,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,-,
Streptococcus pneumoniae,0,2,3,58,190,71,12,1,9,4,1,0,0,0,0,0,0,0,0,3,351,-,
Streptococcus pyogenes,0,0,0,12,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,49,-,
