Species,0.002,0.004,0.008,0.016,0.03,0.06,0.125,0.25,0.5,1,2,4,8,16,32,64,128,256,512,Distributions ,Observations,(T)ECOFF,CI
Acinetobacter baumannii,0,0,0,0,0,2,24,92,36,5,10,7,5,55,1394,0,0,0,0,1,1630,ID,
Bacteroides fragilis,0,0,0,0,1,16,6,3,2,0,2,0,0,0,0,0,0,0,0,1,30,((1)),
Bacteroides ovatus,0,0,0,0,0,0,6,10,3,1,4,0,0,0,0,0,0,0,0,1,24,((1)),
Bacteroides thetaiotaomicron,0,0,0,0,0,0,1,18,0,3,1,1,0,0,0,0,0,0,0,1,24,((1)),
Citrobacter freundii,0,0,0,0,0,18,337,163,30,5,3,2,2,0,0,0,0,0,0,1,560,-,
Enterobacter cloacae,0,0,0,0,0,62,863,542,92,24,9,21,13,4,10,0,0,0,0,1,1640,((1)),
Escherichia coli,0,0,0,0,0,1417,10036,982,250,77,6,5,7,3,3,0,0,0,0,1,12786,((0.5)),
Klebsiella aerogenes,0,0,0,0,0,14,120,263,190,56,4,2,1,0,3,0,0,0,0,1,653,((2)),
Klebsiella oxytoca,0,0,0,0,0,11,687,395,61,0,5,1,0,2,1,0,0,0,0,1,1163,((1)),
Klebsiella pneumoniae,0,0,0,0,0,169,2655,1614,575,191,146,111,62,37,161,0,0,0,0,1,5721,((1)),
Pseudomonas aeruginosa,0,0,0,0,0,35,209,2274,1293,539,511,145,106,44,264,0,0,0,0,1,5420,((2)),
Staphylococcus aureus,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,((0.125)),
Streptococcus anginosus,1,2,15,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-,
Streptococcus constellatus,7,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,-,
