Species,0.002,0.004,0.008,0.016,0.03,0.06,0.125,0.25,0.5,1,2,4,8,16,32,64,128,256,512,Distributions ,Observations,(T)ECOFF,CI,
Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,3,7,30,53,25,6,2,5,27,0,1,158,-,,
Campylobacter coli,0,0,0,0,0,0,1,1,2,25,125,1992,1878,460,115,262,607,263,36,48,5767,16,,
Campylobacter jejuni,0,0,0,2,2,2,8,22,159,702,1168,1535,1038,291,77,39,158,444,427,38,6074,16,,
Citrobacter freundii,0,0,0,0,0,0,0,0,0,1,14,31,8,3,1,0,1,0,0,1,59,-,,
Enterobacter agglomerans,0,0,0,0,0,0,0,0,0,66,87,24,4,0,0,0,0,1,0,1,182,-,,
Enterobacter cloacae,0,0,0,0,0,0,0,0,0,3,86,163,33,11,4,3,4,37,0,2,344,-,,
Enterobacter dissolvens,0,0,0,0,0,0,0,0,0,0,13,53,12,0,2,0,0,1,0,1,81,-,,
Escherichia coli,0,0,0,0,0,0,0,0,192,4751,23654,8395,441,124,151,1227,288,94,0,10,39317,8,,
Haemophilus influenzae,0,0,0,0,0,0,0,0,1,14,18,1,0,1,3,14,11,0,0,1,63,-,,
Hafnia alvei,0,0,0,0,0,0,0,0,3,0,34,17,2,0,0,0,0,0,0,1,56,-,,
Klebsiella aerogenes,0,0,0,0,0,0,0,0,0,0,14,22,2,3,3,1,1,7,0,1,53,-,,
Klebsiella oxytoca,0,0,0,0,0,0,0,0,0,12,131,54,6,1,1,2,4,2,0,2,213,-,,
Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,9,147,177,26,12,9,8,4,51,0,2,443,-,,
Moraxella catarrhalis,0,0,0,0,0,0,0,1,0,22,110,52,0,0,0,0,0,0,0,1,185,-,,
Morganella morganii,0,0,0,0,0,0,0,0,0,14,41,12,0,0,0,1,0,0,0,1,68,-,,
Proteus mirabilis,0,0,0,0,0,0,0,0,0,4,37,114,30,6,1,2,3,0,0,1,197,-,,
Proteus vulgaris,0,0,0,0,0,0,0,0,0,14,38,10,3,0,1,0,0,0,0,1,66,-,,
Salmonella enterica,0,0,0,0,0,0,0,0,11,183,10718,26940,3314,260,40,211,220,202,1,10,42100,8,,
Stenotrophomonas maltophilia,0,0,0,0,0,0,0,0,0,0,1,12,68,53,31,13,4,0,0,1,182,-,,
Yersinia spp,0,0,0,0,0,0,0,0,3,37,3,4,1,0,0,1,0,4,0,1,53,-,,
