Species,0.002,0.004,0.008,0.016,0.03,0.06,0.125,0.25,0.5,1,2,4,8,16,32,64,128,256,512,Distributions ,Observations,(T)ECOFF,CI,
Bifidobacterium longum,0,0,0,0,0,0,0,0,0,0,0,0,6,14,27,13,16,0,3,1,79,-,,
Bifidobacterium pseudolongum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,39,27,1,0,1,82,-,,
Bifidobacterium spp,0,0,0,0,0,0,0,0,0,0,0,2,13,43,67,112,97,11,19,2,364,-,,
Bifidobacterium thermophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,39,31,5,1,1,80,-,,
Campylobacter coli,0,0,0,0,0,0,0,0,0,67,114,95,26,102,257,110,100,120,0,9,991,4,,
Campylobacter jejuni,0,0,0,0,0,0,0,7,229,634,56,4,2,5,2,5,6,2,0,14,952,4,,
Enterobacter agglomerans,0,0,0,0,0,0,0,1,1,22,31,3,0,0,0,0,0,0,0,1,58,-,,
Enterobacter cloacae,0,0,0,0,0,0,0,0,0,1,35,40,8,4,1,1,0,2,0,1,92,-,,
Enterobacter dissolvens,0,0,0,0,0,0,0,0,0,0,19,24,0,0,1,0,0,0,0,1,44,-,,
Enterococcus faecalis,0,0,0,0,0,0,0,0,0,0,2,5,4,21,90,279,388,208,232,15,1229,512,,
Enterococcus faecium,0,0,0,0,0,0,0,0,0,2,5,2,5,99,550,427,34,10,160,14,1294,128,,
Enterococcus hirae,0,0,0,0,0,0,0,0,0,0,0,1,0,21,154,315,72,0,5,8,568,128,,
Escherichia coli,0,0,0,0,0,0,0,0,0,76,586,2269,3099,1028,446,1085,1124,166,38,26,9917,16,,
Hafnia alvei,0,0,0,0,0,0,0,0,1,1,32,13,0,0,0,0,0,0,0,1,47,-,,
Klebsiella oxytoca,0,0,0,0,0,0,0,0,0,2,20,19,5,0,1,1,1,1,0,1,50,-,,
Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,7,63,33,15,0,4,4,8,7,0,1,141,-,,
Kluyvera spp,0,0,0,0,0,0,0,0,0,5,15,6,1,1,4,0,2,0,0,1,34,-,,
Lactobacillus acidophilus,0,0,0,0,0,0,0,0,0,0,3,4,3,1,0,0,0,0,0,1,11,-,,
Lactobacillus amylovorus,0,0,0,0,0,0,0,0,0,0,3,9,6,3,0,1,1,4,4,1,31,-,,
Lactobacillus crispatus,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1,7,-,,
Lactobacillus delbrueckii,0,0,0,0,0,0,0,0,1,2,8,15,12,4,1,1,0,0,0,1,44,-,,
Lactobacillus fermentum,0,0,0,0,0,0,0,0,0,0,0,0,1,9,28,16,2,0,0,1,56,-,,
Lactobacillus gallinarum,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,3,1,8,-,,
Lactobacillus gasseri,0,0,0,0,0,0,0,0,0,1,1,11,18,2,3,0,0,0,0,1,36,-,,
Lactobacillus helveticus,0,0,0,0,0,0,0,2,1,15,7,0,0,2,0,0,0,0,0,1,27,-,,
Lactobacillus johnsonii,0,0,0,0,0,0,0,0,0,0,3,8,8,3,1,2,1,0,0,1,26,-,,
Lactobacillus lactis,0,0,0,0,0,0,0,2,3,1,9,0,8,20,26,15,0,5,0,1,89,-,,
Lactobacillus plantarum,0,0,0,0,0,0,0,0,0,0,1,2,7,23,31,51,79,8,0,2,202,-,,
Lactobacillus reuteri,0,0,0,0,0,0,0,0,0,0,0,0,4,21,61,26,0,0,0,2,112,-,,
Lactobacillus rhamnosus,0,0,0,0,0,0,0,0,0,0,22,103,57,24,7,0,0,12,0,3,225,-,,
Lactobacillus sakei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,53,0,1,83,-,,
Lactococcus lactis,0,0,0,0,0,0,0,2,3,1,9,0,8,20,26,15,0,5,0,1,89,-,,
Listeria monocytogenes,0,0,0,0,0,0,0,0,0,0,0,17,183,1,0,0,0,0,0,2,201,-,,
Raoultella spp,0,0,0,0,0,0,0,0,1,4,20,10,0,0,3,1,1,0,0,1,40,-,,
Salmonella enterica,0,0,0,0,0,0,0,0,0,0,5,1566,4884,2781,895,1125,2246,17,12,17,13531,16,,
Serratia liquefaciens,0,0,0,0,0,0,0,0,0,29,10,6,0,0,0,0,0,0,0,1,45,-,,
Staphylococcus aureus,0,0,0,0,0,0,0,0,0,6,58,218,267,79,4,6,4,2,0,7,644,16,,
Staphylococcus coagulase negative,0,0,0,0,0,0,0,2,15,41,80,72,32,8,10,16,3,0,0,3,279,-,,
Staphylococcus hyicus,0,0,0,0,0,0,0,0,0,0,24,74,28,6,8,11,21,42,0,2,214,ID,,
Staphylococcus intermedius,0,0,0,0,0,0,0,0,0,1,45,27,3,1,1,1,3,9,8,1,99,-,,
Streptococcus thermophilus,0,0,0,0,0,0,0,0,0,0,0,17,45,46,18,0,2,0,0,2,128,-,,
Yersinia spp,0,0,0,0,0,0,0,1,2,4,16,26,0,0,1,0,0,1,0,1,51,-,,
